50,7,1200.0,0.9903972064600611,0.0,9419,9076,88,8121,955,949,0.0,0.0,1.020194557320527,-1,0.0,0.9525816649104321,3114.0,73931.42857142857,927.4285714285714,452.5560
50,7,2400.0,0.9995633187772925,0.0,9419,9156,4,8202,954,950,0.0,0.0,1.0213362594489148,-1,0.0,0.9557894736842105,3111.1428571428573,73702.42857142857,928.5714285714286,451.8811
50,7,3600.0,0.9996724890829695,0.0,9419,9157,3,8202,955,950,0.0,0.0,1.0210924164837845,-1,0.0,0.9536842105263158,3115.285714285714,73776.28571428571,928.4285714285714,452.4808
50,7,7200.0,0.9997816355497325,0.0,9419,9157,2,8203,954,950,0.0,0.0,1.0212117517981227,-1,0.0,0.9557894736842105,3109.1428571428573,73683.85714285714,928.5714285714286,451.6390
50,8,600.0,0.9133658123278966,0.0,9631,8624,818,7721,903,901,0.0,0.0,1.007511980313431,-1,0.0,0.9733629300776915,2815.625,75105.875,888.25,479.9481
50,8,1200.0,0.9876936134097178,0.0,9631,9310,116,8350,960,956,0.0,0.0,1.0101796407185628,-1,0.0,0.9686192468619247,2989.625,78648.375,939.625,480.5907
50,8,2400.0,0.999469270778049,0.0,9631,9416,5,8456,960,958,0.0,0.0,1.0107615894039734,-1,0.0,0.9686847599164927,2990.75,78805.5,940.75,480.4916
50,8,3600.0,0.9997877533694153,0.0,9631,9421,2,8461,960,958,0.0,0.0,1.010755229878265,-1,0.0,0.9686847599164927,2979.0,78271.25,940.75,480.1633
50,8,7200.0,0.9997877308427086,0.0,9631,9420,2,8460,960,958,0.0,0.0,1.0115839243498819,-1,0.0,0.9686847599164927,2979.5,78252.875,940.75,480.4362
50,9,600.0,0.9191168776812807,0.0,9749,8784,773,7868,916,915,0.0,0.0,1.0067361464158617,-1,0.0,0.9693989071038251,2737.8888888888887,78519.77777777778,900.0,494.2301
50,9,1200.0,0.988774653797734,0.0,9749,9425,107,8455,970,970,0.0,0.0,1.009343583678297,-1,0.0,0.9701030927835051,2904.5555555555557,82567.88888888889,954.1111111111111,495.9620
50,9,2400.0,0.9998950682056663,0.0,9749,9529,1,8554,975,975,0.0,0.0,1.0104044891278934,-1,0.0,0.9692307692307692,2921.0,82802.33333333333,958.1111111111111,496.2108
50,9,3600.0,1.0,0.0,9749,9531,0,8555,976,975,0.0,0.0,1.0086499123319697,-1,0.0,0.9682051282051282,2926.4444444444443,83112.33333333333,958.1111111111111,496.9157
50,9,7200.0,1.0,0.0,9749,9531,0,8555,976,975,0.0,0.0,1.0086499123319697,-1,0.0,0.9682051282051282,2926.4444444444443,83112.33333333333,958.1111111111111,496.9157
50,10,600.0,0.9310486353375744,0.0,9887,9074,672,8123,951,950,0.0,0.0,1.010341007017112,-1,0.0,0.9484210526315789,2885.8,86002.1,922.0,552.9758
50,10,1200.0,0.9908577298407807,0.0,9887,9646,89,8648,998,997,0.0,0.0,1.0097132284921368,-1,0.0,0.9498495486459378,3031.3,89586.1,968.1,553.4226
50,10,2400.0,0.9997945768282662,0.0,9887,9734,2,8734,1000,998,0.0,0.0,1.0097320815204947,-1,0.0,0.9488977955911824,3046.6,90084.9,969.1,556.4828
50,10,3600.0,1.0,0.0,9887,9738,0,8738,1000,998,0.0,0.0,1.010757610437171,-1,0.0,0.9488977955911824,3040.3,89880.6,969.1,554.3415
50,10,7200.0,1.0,0.0,9887,9738,0,8738,1000,998,0.0,0.0,1.010757610437171,-1,0.0,0.9488977955911824,3040.3,89880.6,969.1,554.3415
50,11,600.0,0.9440377093571357,0.0,10102,9413,558,8416,997,992,0.0,0.0,1.0093868821292775,-1,0.0,0.9354838709677419,2995.818181818182,93654.09090909091,957.6363636363636,593.5833
50,11,1200.0,0.9958822938636135,0.0,10102,9916,41,8893,1023,1020,0.0,0.0,1.0087709434386596,-1,0.0,0.9333333333333333,3079.909090909091,96445.63636363637,982.8181818181819,593.9527
50,11,2400.0,0.9998995075871772,0.0,10102,9950,1,8928,1022,1021,0.0,0.0,1.009296594982079,-1,0.0,0.9363369245837414,3076.5454545454545,96473.0,983.8181818181819,592.3378
50,11,3600.0,0.9998995479658463,0.0,10101,9954,1,8932,1022,1020,0.0,0.0,1.0110837438423645,-1,0.0,0.9352941176470588,3086.5454545454545,96604.72727272728,982.9090909090909,594.7269
50,11,7200.0,0.999899558055444,0.0,10101,9955,1,8931,1024,1020,0.0,0.0,1.0114208935169633,-1,0.0,0.9333333333333333,3090.3636363636365,96601.27272727272,982.9090909090909,595.1467
50,12,600.0,0.9572995947415242,0.0,10224,9685,432,8655,1030,1026,0.0,0.0,1.008896591565569,-1,0.0,0.9337231968810916,3192.5,101039.58333333333,984.6666666666666,696.1759
50,12,1200.0,0.997424212403408,0.0,10224,10068,26,9023,1045,1043,0.0,0.0,1.0101961653552034,-1,0.0,0.9367209971236817,3253.25,102734.75,1001.6666666666666,698.4020
50,12,2400.0,0.9999009214306945,0.0,10224,10092,1,9048,1044,1043,0.0,0.0,1.0103890362511052,-1,0.0,0.9367209971236817,3254.8333333333335,102772.91666666667,1001.75,698.8013
50,12,3600.0,1.0,0.0,10224,10091,0,9047,1044,1043,0.0,0.0,1.0118271250138167,-1,0.0,0.9357622243528284,3242.5,102550.83333333333,1001.4166666666666,696.8328
50,12,7200.0,1.0,0.0,10224,10091,0,9047,1044,1043,0.0,0.0,1.0118271250138167,-1,0.0,0.9357622243528284,3242.5,102550.83333333333,1001.4166666666666,696.8328
