50,1,600.0,0.5122557726465364,0.0,8450,4326,4119,3531,795,403,0.0,0.0,0.9960351175304446,-1,0.0,1.0,0.0,0.0,403.0,0.0000,1.0,1.0,3600,-1
50,1,1200.0,0.7570171265461465,0.0,8450,6365,2043,5167,1198,617,0.0,0.0,0.9990323204954519,-1,0.0,1.0,0.0,0.0,617.0,0.0000,1.0,1.0,3600,-1
50,1,2400.0,0.9324471299093655,0.0,8450,7716,559,6327,1389,760,0.0,0.0,0.9996838944207366,-1,0.0,1.0,0.0,0.0,760.0,0.0000,1.0,1.0,3600,-1
50,1,3600.0,0.9876992594452115,0.0,8427,7869,98,6522,1347,778,0.0,0.0,1.0,-1,0.0,1.0,0.0,0.0,778.0,0.0000,1.0,1.0,3600,-1
50,1,7200.0,1.0,0.0,8427,7639,0,6590,1049,786,0.0,0.0,1.0,-1,0.0,1.0,0.0,0.0,786.0,0.0000,1.0,1.0,3600,-1
50,2,600.0,0.7274626209322779,0.0,8618,6617,2479,5197,1420,611,0.0,0.0,0.9965364633442371,-1,0.0,0.9885433715220949,1484.0,10379.0,607.5,145.1237,1.9885433715220948,0.9942716857610474,3600,-1
50,2,1200.0,0.919572192513369,0.0,8618,8598,752,6633,1965,778,0.0,0.0,0.9969847731041761,-1,0.0,0.9897172236503856,1878.0,12749.0,774.0,146.7168,1.9897172236503855,0.9948586118251928,3600,-1
50,2,2400.0,0.9930247305009512,0.0,8618,9396,66,7185,2211,845,0.0,0.0,0.9998608211551844,-1,0.0,0.9905325443786982,2046.5,13751.0,841.0,148.5311,1.9905325443786983,0.9952662721893492,3600,-1
50,2,3600.0,0.9900204127920164,0.0,8586,8730,88,6665,2065,798,0.0,0.0,1.1113278319579896,-1,0.0,0.9924812030075187,589.5,3102.0,795.0,56.3087,1.9924812030075187,0.9962406015037594,3600,-1
50,2,7200.0,1.0,0.0,8586,8495,0,6718,1777,801,0.0,0.0,1.111491515331944,-1,0.0,0.9925093632958801,581.5,3027.0,798.0,53.5030,1.9925093632958801,0.9962546816479401,3600,-1
50,3,600.0,0.7422712283594394,0.0,8804,7203,2501,5310,1893,645,0.0,0.0,1.0210922787193975,-1,0.0,0.9829457364341085,1343.0,14280.0,640.3333333333334,157.7713,2.978294573643411,0.992764857881137,3600,-1
50,3,1200.0,0.9261239849475144,0.0,8804,9352,746,6759,2593,802,0.0,0.0,1.0248557478917,-1,0.0,0.9775561097256857,1649.0,16888.666666666668,794.0,155.8233,2.970074812967581,0.9900249376558604,3600,-1
