50,1,600.0,0.4886405959031657,0.0,8450,3936,4119,3533,403,403,0.0,0.0,0.9954712708746108,-1,0.0,0.0,0.0,0.0,0.0,NaN,1.0,1.0,-1
50,1,1200.0,0.7389804522805673,0.0,8450,5784,2043,5167,617,617,0.0,0.0,0.9990323204954519,-1,0.0,0.0,0.0,0.0,0.0,NaN,1.0,1.0,-1
50,1,2400.0,0.9268898770599006,0.0,8450,7087,559,6327,760,760,0.0,0.0,0.9996838944207366,-1,0.0,0.0,0.0,0.0,0.0,NaN,1.0,1.0,-1
50,1,3600.0,0.9867531765341985,0.0,8427,7300,98,6522,778,778,0.0,0.0,1.0,-1,0.0,0.0,0.0,0.0,0.0,NaN,1.0,1.0,-1
50,1,7200.0,1.0,0.0,8427,7376,0,6590,786,786,0.0,0.0,1.0,-1,0.0,0.0,0.0,0.0,0.0,NaN,1.0,1.0,-1
50,2,600.0,0.5144909887968826,0.0,8611,4225,3987,3618,607,606,0.0,0.0,0.9969596462133775,-1,0.0,0.0,0.0,0.0,0.0,NaN,1.0,0.5,-1
50,2,1200.0,0.755119989948486,0.0,8611,6010,1949,5238,772,772,0.0,0.0,0.9996181748759069,-1,0.0,0.0,0.0,0.0,0.0,NaN,1.0,0.5,-1
50,2,2400.0,0.9371700785374019,0.0,8611,7279,488,6439,840,840,0.0,0.0,0.9996893927628514,-1,0.0,0.0,0.0,0.0,0.0,NaN,1.0,0.5,-1
50,2,3600.0,0.9870078218215564,0.0,8588,7445,98,6635,810,801,0.0,0.0,1.000301431801055,-1,0.0,0.0,0.0,0.0,0.0,NaN,1.0112359550561798,0.5056179775280899,-1
50,2,7200.0,1.0,0.0,8588,7532,0,6711,821,808,0.0,0.0,1.0011920727164356,-1,0.0,0.0,0.0,0.0,0.0,NaN,1.016089108910891,0.5080445544554455,-1
50,3,600.0,0.49647340107591154,0.0,8804,4153,4212,3504,649,645,0.0,0.0,0.9985730593607306,-1,0.0,0.0,0.0,0.0,0.0,NaN,1.0015503875968992,0.3338501291989664,-1
50,3,1200.0,0.7609016999260901,0.0,8804,6177,1941,5372,805,802,0.0,0.0,0.9990692479523455,-1,0.0,0.0,0.0,0.0,0.0,NaN,1.0037406483790523,0.33458021612635075,-1
50,3,2400.0,0.9397803307663174,0.0,8804,7444,477,6571,873,863,0.0,0.0,1.0006087353523057,-1,0.0,0.0,0.0,0.0,0.0,NaN,1.011587485515643,0.33719582850521435,-1
50,3,3600.0,0.9850901076105277,0.0,8802,7598,115,6774,824,822,0.0,0.0,0.9995571302037201,-1,0.0,0.0,0.0,0.0,0.0,NaN,1.002433090024331,0.33414436334144365,-1
50,3,7200.0,1.0,0.0,8802,7700,0,6861,839,833,0.0,0.0,1.0001457513482,-1,0.0,0.0,0.0,0.0,0.0,NaN,1.007202881152461,0.335734293717487,-1
50,4,600.0,0.500767505018302,0.0,8875,4241,4228,3570,671,670,0.0,0.0,0.996078431372549,-1,0.0,0.0,0.0,0.0,0.0,NaN,1.001492537313433,0.2503731343283582,-1
50,4,1200.0,0.757364625351424,0.0,8875,6196,1985,5382,814,813,0.0,0.0,0.9992567818654775,-1,0.0,0.0,0.0,0.0,0.0,NaN,1.001230012300123,0.25030750307503075,-1
50,4,2400.0,0.9335423197492163,0.0,8875,7445,530,6567,878,877,0.0,0.0,0.9995431703974418,-1,0.0,0.0,0.0,0.0,0.0,NaN,1.001140250855188,0.250285062713797,-1
50,4,3600.0,0.9810606060606061,0.0,8875,7770,150,6887,883,882,0.0,0.0,0.9998547988964717,-1,0.0,0.0,0.0,0.0,0.0,NaN,1.0011337868480725,0.25028344671201813,-1
50,4,7200.0,1.0,0.0,8875,7882,0,6999,883,882,0.0,0.0,1.0,-1,0.0,0.0,0.0,0.0,0.0,NaN,1.0011337868480725,0.25028344671201813,-1
50,5,600.0,0.4935094773118897,0.0,9131,4296,4409,3523,773,772,0.0,0.0,0.9985807550383197,-1,0.0,0.0,0.0,0.0,0.0,NaN,1.0012953367875648,0.20025906735751295,-1
50,5,1200.0,0.7364359491867506,0.0,9131,6203,2220,5316,887,886,0.0,0.0,0.9994356659142212,-1,0.0,0.0,0.0,0.0,0.0,NaN,1.0011286681715577,0.20022573363431154,-1
50,5,2400.0,0.9163822525597269,0.0,9131,7518,686,6611,907,906,0.0,0.0,0.9992436847678112,-1,0.0,0.0,0.0,0.0,0.0,NaN,1.0011037527593818,0.20022075055187635,-1
50,5,3600.0,0.9691143636814686,0.0,9131,7813,249,6905,908,907,0.0,0.0,0.9998551774076756,-1,0.0,0.0,0.0,0.0,0.0,NaN,1.0011025358324146,0.20022050716648293,-1
50,5,7200.0,0.9989963618115669,0.0,9131,7963,8,7055,908,907,0.0,0.0,1.0,-1,0.0,0.0,0.0,0.0,0.0,NaN,1.0011025358324146,0.20022050716648293,-1
50,6,600.0,0.4891366169946536,0.0,9212,4300,4491,3514,786,776,0.0,0.0,1.000284575981787,-1,0.0,0.0,0.0,0.0,0.0,NaN,1.0128865979381443,0.1688144329896907,-1
50,6,1200.0,0.7255753875058712,0.0,9212,6179,2337,5271,908,896,0.0,0.0,1.00132802124834,-1,0.0,0.0,0.0,0.0,0.0,NaN,1.0133928571428572,0.16889880952380953,-1
50,6,2400.0,0.9075935569819547,0.0,9212,7494,763,6557,937,924,0.0,0.0,1.000762543846271,-1,0.0,0.0,0.0,0.0,0.0,NaN,1.0140692640692641,0.16901154401154403,-1
50,6,3600.0,0.9641321704950252,0.0,9212,7849,292,6914,935,926,0.0,0.0,1.0002892681515765,-1,0.0,0.0,0.0,0.0,0.0,NaN,1.009719222462203,0.1682865370770338,-1
50,6,7200.0,0.9984928409947249,0.0,9212,7950,12,7017,933,926,0.0,0.0,1.000427533133818,-1,0.0,0.0,0.0,0.0,0.0,NaN,1.0075593952483801,0.16792656587473,-1
