50,1,3600.0,0.9867531765341985,0.0,8427,7300,98,6522,778,778,0.0,0.0,1.0,-1,0.0,1.0,773.0,3069.0,778.0,0.0000,1.0,1.0,-1,1
50,1,3600.0,0.9867513856969041,0.0,8427,7299,98,6521,778,778,0.0,0.0,1.0001533507130809,-1,0.0,1.0,1542.0,6067.0,778.0,0.0000,1.0,1.0,-1,2
50,1,3600.0,0.9867388362652233,0.0,8427,7292,98,6514,778,778,0.0,0.0,1.0013816395455941,-1,0.0,1.0,2309.0,9068.0,778.0,0.0000,1.0,1.0,-1,3
50,1,3600.0,0.9867280606717227,0.0,8427,7286,98,6508,778,778,0.0,0.0,1.0021511985248925,-1,0.0,1.0,3074.0,11979.0,778.0,0.0000,1.0,1.0,-1,4
50,1,3600.0,0.9865853658536585,0.0,8427,7281,99,6506,775,775,0.0,0.0,1.0023055640946819,-1,0.0,1.0,3831.0,14811.0,775.0,0.0000,1.0,1.0,-1,5
50,1,3600.0,0.98658172946598,0.0,8427,7279,99,6506,773,773,0.0,0.0,1.0009222256378727,-1,0.0,1.0,4590.0,17862.0,773.0,0.0000,1.0,1.0,-1,6
50,1,3600.0,0.9865799105327369,0.0,8427,7278,99,6505,773,773,0.0,0.0,1.0001537279016142,-1,0.0,1.0,5339.0,20814.0,773.0,0.0000,1.0,1.0,-1,7
50,1,3600.0,0.9864443540734716,0.0,8427,7277,100,6504,773,773,0.0,0.0,1.0001537515375154,-1,0.0,1.0,6078.0,23636.0,773.0,0.0000,1.0,1.0,-1,8
50,1,3600.0,0.9865799105327369,0.0,8427,7278,99,6505,773,773,0.0,0.0,1.0,-1,0.0,1.0,6817.0,26294.0,773.0,0.0000,1.0,1.0,-1,9
50,1,3600.0,0.9865799105327369,0.0,8427,7278,99,6505,773,773,0.0,0.0,1.0,-1,0.0,1.0,7547.0,29168.0,773.0,0.0000,1.0,1.0,-1,10
50,1,3600.0,0.9865780911062907,0.0,8427,7277,99,6504,773,773,0.0,0.0,1.0001537515375154,-1,0.0,1.0,8280.0,32064.0,773.0,0.0000,1.0,1.0,-1,11
50,1,3600.0,0.9865799105327369,0.0,8427,7278,99,6505,773,773,0.0,0.0,1.0,-1,0.0,1.0,9007.0,34880.0,773.0,0.0000,1.0,1.0,-1,12
50,1,3600.0,0.9865799105327369,0.0,8427,7278,99,6505,773,773,0.0,0.0,1.0,-1,0.0,1.0,9738.0,37486.0,773.0,0.0000,1.0,1.0,-1,13
50,1,3600.0,0.9865726298657262,0.0,8427,7274,99,6501,773,773,0.0,0.0,1.0,-1,0.0,1.0,10466.0,40125.0,773.0,0.0000,1.0,1.0,-1,14
50,1,3600.0,0.9865799105327369,0.0,8427,7278,99,6505,773,773,0.0,0.0,1.0,-1,0.0,1.0,11198.0,42870.0,773.0,0.0000,1.0,1.0,-1,15
50,2,3600.0,0.9882477221708702,0.0,8586,7484,89,6671,813,800,0.0,0.0,1.1281666916504272,-1,0.0,0.93125,767.5,5983.5,772.5,534.5314,1.93125,0.965625,-1,1
50,2,3600.0,0.9883859047116272,0.0,8586,7489,88,6675,814,800,0.0,0.0,1.1400749063670412,-1,0.0,0.97125,1564.5,12093.5,788.5,229.4299,1.97125,0.985625,-1,2
50,2,3600.0,0.9883751651254954,0.0,8586,7482,88,6672,810,800,0.0,0.0,1.1396882494004796,-1,0.0,0.98125,2354.0,18279.5,792.5,160.1096,1.98125,0.990625,-1,3
50,2,3600.0,0.9883828382838283,0.0,8586,7487,88,6670,817,800,0.0,0.0,1.148575712143928,-1,0.0,0.98375,3122.0,23946.0,793.5,129.5712,1.98375,0.991875,-1,4
50,2,3600.0,0.9883659439450027,0.0,8586,7476,88,6664,812,800,0.0,0.0,1.1512605042016806,-1,0.0,0.9825,3899.5,29451.0,793.0,111.4627,1.9825,0.99125,-1,5
50,2,3600.0,0.9883520847121112,0.0,8586,7467,88,6657,810,795,0.0,0.0,1.1333934204596665,-1,0.0,0.9874213836477987,4670.5,34947.0,790.0,102.2806,1.9874213836477987,0.9937106918238994,-1,6
50,2,3600.0,0.9883443708609272,0.0,8586,7462,88,6656,806,797,0.0,0.0,1.1370192307692308,-1,0.0,0.986198243412798,5423.5,39986.0,791.5,106.3585,1.986198243412798,0.993099121706399,-1,7
50,2,3600.0,0.9883412824589295,0.0,8586,7460,88,6655,805,795,0.0,0.0,1.1205108940646131,-1,0.0,0.989937106918239,6186.0,44887.0,791.0,106.9139,1.989937106918239,0.9949685534591195,-1,8
50,2,3600.0,0.9883320074250862,0.0,8586,7454,88,6654,800,795,0.0,0.0,1.1140667267808837,-1,0.0,0.9911949685534591,6941.5,49497.0,791.5,108.6265,1.9911949685534591,0.9955974842767296,-1,9
50,2,3600.0,0.9883443708609272,0.0,8586,7462,88,6653,809,795,0.0,0.0,1.1179918833608897,-1,0.0,0.989937106918239,7686.5,54196.5,791.0,109.4280,1.989937106918239,0.9949685534591195,-1,10
50,2,3600.0,0.9883351007423118,0.0,8586,7456,88,6653,803,794,0.0,0.0,1.1205471215992786,-1,0.0,0.9924433249370277,8430.0,58448.5,791.0,111.5693,1.9924433249370277,0.9962216624685138,-1,11
