550947.720325;4179534.688300;300
546049.787750;4179710.153850;300
546486.271800;4174576.512333;300
546065.266171;4179498.353343;300
546082.349650;4179321.448400;300
546098.585800;4179080.162750;300
546109.021200;4178883.891350;300
546123.088400;4178652.634900;300
546307.146880;4176237.134480;300
546134.230900;4178471.845400;300
546148.302400;4178240.034450;300
546160.413750;4178043.717225;300
546720.823040;4174264.883120;300
546173.524700;4177826.324750;300
546256.585640;4176503.955860;300
546183.654450;4177669.384550;300
546197.624140;4177443.564720;300
546206.258250;4177251.777300;300
546220.894900;4176998.334400;300
546232.494100;4176815.328900;300
546199.947970;4175629.894500;300
546177.123400;4176011.007200;300
546198.381550;4175857.791100;300
552980.618100;4179341.087133;300
549516.501800;4179056.827700;300
552614.324512;4179311.090300;300
553187.767800;4179365.490575;300
545750.636633;4179484.475317;300
545812.893600;4179902.408100;300
552826.167800;4179105.543718;300
553575.538750;4179109.951450;300
553728.741150;4179121.433900;300
553423.149300;4179095.315050;300
545650.814800;4179888.601067;300
545730.182300;4178654.329150;300
549580.440067;4178532.090967;300
552438.229100;4178732.477900;300
552972.491100;4178778.130100;300
552050.872475;4178552.238425;300
550439.370350;4178420.865775;300
549658.649150;4178356.211425;300
550627.948350;4178437.749300;300
549468.906950;4178349.273400;300
551612.422420;4178523.607340;300
550840.338800;4178453.813200;300
551806.877550;4178533.337250;300
549285.565950;4178336.247850;300
550049.469967;4178385.508667;300
552276.342433;4178591.111967;300
550243.072300;4178405.770200;300
551426.541800;4178502.080175;300
551040.833175;4178470.252675;300
545387.789800;4181327.826200;300
545346.866275;4181962.692500;300
545413.407950;4180914.115100;300
545382.782220;4181758.693540;300
545324.175400;4182357.503000;300
545427.913025;4180703.302525;300
545374.877750;4181541.532575;300
545334.883050;4182171.938400;300
553168.756260;4178467.924860;300
553318.934667;4178528.425100;300
552295.170267;4178402.888033;300
552994.931267;4178459.800717;300
549891.067233;4178022.213700;300
552772.532240;4178332.856340;300
551644.617122;4178079.759500;300
550065.269750;4178032.330800;300
551456.218450;4178094.651250;300
545232.862950;4176965.950800;300
545130.174100;4177786.153000;300
545142.762950;4177578.742200;300
545154.731425;4177372.077025;300
545171.408700;4177174.480300;300
550533.709050;4177394.019942;300
550726.696050;4177372.320750;300
550925.367840;4177392.851040;300
550140.246800;4177336.336050;300
550324.373150;4177339.676650;300
544688.230800;4181907.165950;300
544667.557110;4181715.140200;300
544639.030980;4181494.822350;300
544657.519675;4181282.088425;300
544643.771950;4181084.824000;300
544475.590800;4179823.609700;300
544266.687000;4177932.976450;300
544279.836300;4177748.368200;300
543662.760600;4181694.480000;300
543514.807550;4180991.074600;300
543527.014100;4180806.015800;300
543506.620750;4179556.035750;300
543518.396583;4179349.931150;300
543531.261650;4179143.370100;300
543544.603650;4178935.572700;300
543493.879150;4179750.522350;300
543556.967050;4178729.711800;300
543586.672886;4178516.691571;300
543581.622650;4178315.049750;300
543593.899450;4178109.188650;300
543611.461733;4177903.540533;300
543615.049367;4177691.642233;300
543632.862650;4177488.732400;300
543654.246650;4177281.366500;300
543657.524650;4177074.071300;300
543642.780100;4176868.862900;300
543608.843680;4176609.160960;300
543174.525300;4181480.190900;300
549710.948600;4177137.350967;300
549860.793633;4177127.900033;300
551671.744050;4176402.135050;300
546969.871667;4173979.002383;300
551424.715550;4176336.516525;300
549145.727900;4174635.874000;300
547425.646267;4173910.173800;300
546768.611850;4173807.623350;300
547155.453800;4173966.875600;300
547862.670925;4183955.143425;300
545553.832500;4174910.731950;300
547621.694400;4182168.315175;300
547624.610783;4181919.076250;300
547707.957800;4180918.393933;300
547658.114650;4181683.689250;300
552986.385833;4178900.638300;300
552416.889367;4174090.029967;300
548795.095975;4179859.179550;300
548718.036950;4179663.474400;300
548751.335375;4180131.920025;300
548722.619367;4180370.640967;300
550478.568000;4175018.957209;300
550507.293650;4175237.133900;300
554957.652050;4186506.528450;300
555632.312300;4186271.401650;300
555773.730500;4186027.906233;300
550776.304100;4175453.477825;300
552510.867071;4175765.554971;300
546546.811000;4174844.080067;300
551967.855071;4177352.976586;300
552806.792600;4174064.887567;300
549335.959250;4176554.041350;300
549868.274950;4176429.665450;300
549710.578800;4176438.458950;300
550503.423760;4176410.610640;300
550276.155150;4176389.350550;300
545562.237500;4182467.273200;300
545693.012967;4182887.177167;300
548923.248333;4178126.257167;300
548891.001067;4178002.908467;300
547679.412200;4174129.266950;300
547378.100600;4174136.574750;300
547940.229185;4174282.631954;300
552925.308000;4176228.415133;300
553075.513550;4176389.966350;300
552625.725650;4181147.766100;300
552408.998700;4180968.710167;300
551940.748825;4179747.954325;300
551957.208700;4179547.232300;300
551969.121450;4179404.177400;300
551987.619950;4179264.492750;300
552009.996050;4179068.801150;300
552019.848050;4178903.542750;300
552038.681050;4178711.157550;300
552065.025750;4178375.690150;300
552080.245750;4178197.706200;300
551900.807267;4180390.493533;300
550236.238700;4175173.345950;300
552363.053900;4176531.316400;300
552243.424025;4177021.594550;300
552542.155350;4177886.250750;300
552533.107775;4173902.898075;300
552429.519850;4177456.033800;300
552463.955720;4176369.455680;300
552441.788500;4173694.794538;300
549858.581200;4184346.872400;300
545929.916950;4175532.702100;300
545819.506350;4175657.463400;300
545924.430075;4175782.257025;300
541947.414167;4187223.820167;300
541602.892000;4187339.475750;300
543226.439750;4187398.836150;300
542664.399450;4187261.091950;300
552883.215160;4182808.978000;300
549401.344225;4180258.256400;300
547334.586750;4182126.272750;300
547141.650460;4182080.884760;300
546751.205050;4182049.988200;300
546196.289350;4182014.846400;300
545913.458850;4181997.231850;300
545631.955100;4181978.358400;300
545060.742300;4181942.925550;300
544881.612150;4181930.463700;300
548999.145800;4182403.795950;300
547855.223775;4182235.769425;300
549253.364475;4182446.837175;300
549809.167725;4182567.958333;300
552303.203250;4182952.541800;300
551585.206300;4182833.506500;300
551152.845300;4182761.295950;300
548418.616050;4182304.775300;300
551861.481100;4182879.624050;300
552589.791333;4182965.814500;300
549558.874450;4182496.741150;300
548129.140050;4182258.807750;300
552162.996350;4182929.960600;300
551729.890950;4182858.602450;300
555463.227900;4185855.119850;300
546213.308450;4174820.977225;300
548428.422991;4179908.758291;300
547866.704800;4179877.228350;300
548198.982500;4179896.011650;300
554317.810750;4176685.977150;300
547149.446900;4181026.648600;300
543339.944350;4180782.672650;300
543158.350440;4180778.057800;300
551833.005800;4178053.351367;300
549918.874350;4183913.131200;300
549049.566350;4183776.312850;300
549603.864340;4183870.939160;300
550496.693250;4184009.580550;300
550360.134825;4183932.546100;300
550065.843367;4183900.413733;300
550208.269800;4183961.326050;300
549352.215750;4183762.977125;300
549195.876100;4183792.997100;300
550633.674400;4184044.684860;300
549777.559033;4183886.367500;300
549821.319329;4173762.547029;300
550023.628550;4173761.408550;300
550037.708950;4176519.656900;300
550314.046150;4176721.607200;300
550413.558050;4176803.210300;300
550202.711450;4176627.728700;300
546436.902867;4174291.385050;300
550413.135900;4178752.759750;300
550482.000750;4177886.306000;300
550460.767600;4178152.684800;300
550250.925789;4180406.881389;300
549583.844550;4176170.689300;300
550681.443233;4182886.605867;300
552285.315000;4183107.264650;300
551262.011260;4182964.820920;300
551550.458167;4183032.358767;300
552423.308467;4183161.215467;300
551097.477767;4182957.266433;300
551391.039244;4183126.930311;300
552559.721700;4183138.304200;300
550983.824300;4182883.378450;300
552148.646375;4183082.514800;300
547949.095900;4178591.711900;300
547904.899650;4178389.965350;300
547351.063850;4181879.441900;300
546785.484750;4181844.032750;300
546575.978950;4181830.640250;300
546371.408300;4181816.467333;300
546043.843200;4181797.690500;300
545834.332300;4181784.871650;300
545644.190250;4181772.720250;300
545171.911950;4181742.932650;300
544983.089050;4181730.803800;300
548754.679700;4179432.687467;300
548633.666817;4180016.859983;300
548802.312950;4179194.531950;300
548944.545180;4179117.309040;300
546327.397650;4174585.567600;300
546320.611500;4174428.440833;300
548491.451950;4179684.383950;300
551276.512000;4184428.816550;300
552273.933243;4183512.064486;300
552046.024275;4183706.010125;300
552443.070950;4183353.005600;300
551694.361300;4184003.628733;300
553134.515475;4178747.689950;300
553046.948350;4179897.521400;300
553105.459267;4179501.885900;300
553153.423275;4178192.517000;300
545427.634750;4187021.260200;300
545458.196267;4187414.721967;300
551412.275450;4177024.623700;300
551121.549250;4177102.961867;300
551986.881000;4177104.339400;300
551657.494038;4176989.056137;300
550863.811550;4177237.081650;300
551832.897925;4177112.690300;300
549070.581500;4179524.434200;300
549065.605850;4178673.396900;300
549039.153250;4178450.409700;300
548954.842675;4179430.961575;300
549033.559600;4178936.607900;300
549253.179033;4179527.261833;300
549081.795700;4178824.610850;300
550911.894100;4176588.138150;300
551162.473080;4176590.731760;300
551606.491918;4176576.285909;300
551878.503500;4176572.081150;300
548788.581850;4178266.220950;300
548790.797000;4178450.137900;300
544648.112350;4180657.737150;300
544366.102167;4180636.797000;300
544024.474267;4180619.800633;300
543736.818450;4180598.703875;300
543446.778100;4180581.413950;300
548463.807200;4181037.125000;300
543153.329867;4180574.176133;300
548746.836020;4181082.754660;300
548179.337600;4180988.375067;300
548022.944600;4180960.204300;300
547863.682850;4183578.712400;300
551553.621000;4181760.773400;300
551038.575960;4181584.610480;300
547277.591150;4174872.328800;300
546723.081000;4174843.818600;300
546881.535650;4174845.715700;300
547119.743300;4174849.124850;300
547459.077600;4181671.583200;300
546892.466600;4181637.104100;300
546608.442800;4181618.127600;300
546129.199800;4181588.578650;300
545845.649650;4181571.018100;300
545092.898350;4181522.092700;300
544903.183900;4181511.014950;300
544337.130000;4181475.993800;300
544007.712300;4181454.754900;300
543775.468725;4181467.053250;300
549068.882600;4181872.190350;300
548435.496050;4181785.336500;300
547898.471600;4181699.979250;300
549357.793575;4181918.437000;300
549934.039950;4181993.392967;300
550655.320867;4182176.008633;300
551670.286033;4182355.107500;300
551528.806300;4182338.243450;300
550403.812625;4182158.497125;300
551939.332200;4182367.784800;300
549721.252300;4179971.702600;300
549733.532600;4179805.014250;300
549780.619850;4179256.968900;300
549794.620000;4179082.968350;300
549809.663800;4178896.713850;300
549823.884000;4178730.204050;300
549849.847350;4178406.434250;300
549867.640350;4178195.676050;300
549687.306400;4180342.635850;300
548339.586133;4178111.571333;300
554333.788033;4177568.866233;300
550449.650500;4180357.088150;300
553232.654500;4178665.523900;300
552629.262280;4180035.809720;300
552705.884950;4179885.457850;300
549629.803183;4176941.401017;300
549730.552880;4177308.358360;300
549290.729400;4177696.026833;300
549541.343400;4177517.452500;300
549712.580500;4177685.133875;300
549727.715450;4177469.144850;300
549826.389740;4176962.542860;300
549694.917650;4177904.047950;300
549679.653300;4178090.578400;300
549837.081850;4176692.082950;300
549809.995850;4176821.844750;300
549005.947600;4183982.482150;300
549295.026700;4182290.281650;300
549234.788450;4182659.784250;300
549414.302733;4181609.521333;300
549386.931700;4181743.832500;300
549478.152650;4181195.882650;300
549578.876975;4180581.724575;300
549552.802617;4181005.825017;300
549209.387267;4182841.170700;300
549455.023560;4181309.260000;300
549545.138250;4180791.472650;300
549378.447200;4182145.414383;300
552219.285900;4174638.104175;300
555522.078200;4175956.042100;300
549890.214625;4180360.394125;300
549048.720800;4177735.636000;300
548422.200650;4182047.107650;300
548267.471600;4182004.037000;300
547830.400500;4181980.405500;300
548739.794714;4182128.740971;300
548066.976300;4181994.265425;300
550276.799950;4181763.974150;300
549985.916100;4181727.031150;300
550699.762200;4181834.803850;300
551443.043867;4181890.193467;300
551732.236700;4181952.734000;300
551305.578360;4181876.679780;300
551587.482650;4181929.135750;300
550433.561500;4181790.673950;300
549698.952950;4181667.487600;300
551151.122367;4181876.392000;300
549553.748700;4181643.867100;300
551007.549267;4181855.992067;300
551562.588500;4182149.870400;300
551776.475667;4182187.901433;300
552229.614157;4184563.566586;300
553880.661950;4182058.992150;300
552515.000667;4184360.550467;300
553713.191020;4182772.410840;300
552896.031800;4183898.665250;300
553601.426600;4182963.234080;300
553193.287350;4183482.246067;300
549521.615350;4178880.166000;300
549536.777650;4178702.510750;300
546540.318600;4176129.016414;300
554524.168825;4176990.824525;300
554681.387925;4176824.242100;300
554215.354840;4177242.711560;300
554027.602000;4177331.207600;300
553205.293450;4177950.029800;300
554384.602425;4177130.398025;300
553697.936300;4177602.499300;300
553398.942800;4177814.032150;300
549914.722533;4175597.895700;300
547671.591071;4177996.610443;300
551425.059400;4175680.510150;300
551232.459250;4175616.623800;300
551079.006200;4175563.524650;300
550928.896800;4175518.104850;300
551615.176275;4175683.084150;300
541852.057050;4187107.296050;300
549588.389850;4184090.378825;300
549756.471600;4183107.622650;300
549557.332100;4184266.275300;300
550013.582800;4181561.379250;300
550158.180240;4180681.056140;300
549782.255575;4182920.627575;300
549650.255750;4183744.077025;300
550091.719467;4181407.703250;300
550123.406050;4180894.329650;300
549915.951925;4182224.454825;300
549696.714200;4183456.876475;300
553777.604700;4174875.508450;300
553618.924700;4174996.357950;300
553453.665400;4175113.173550;300
548562.970900;4176342.140150;300
548569.273725;4176173.363550;300
548569.280300;4176475.319900;300
553402.958640;4182491.630920;300
551470.015350;4180286.564350;300
551527.184800;4179574.101300;300
551555.968950;4179225.222075;300
551583.857300;4178872.010350;300
551627.839800;4178340.653250;300
551664.928300;4177904.950600;300
551679.339200;4177714.201600;300
551678.359350;4176816.030750;300
545575.809350;4175120.495975;300
546191.236400;4174515.478400;300
546070.953600;4174610.982500;300
545842.974600;4174832.965767;300
545733.250700;4174954.329550;300
549120.621100;4178308.616433;300
547755.140900;4179992.859400;300
548169.712000;4180041.373450;300
548018.490900;4180009.313050;300
553133.023643;4182659.888571;300
547413.704150;4180864.584150;300
546851.767550;4180795.906800;300
546660.270200;4180785.943650;300
546274.669750;4180759.358900;300
546084.960733;4180744.352333;300
545899.619750;4180735.624900;300
545709.450500;4180724.026950;300
545151.580367;4180691.510933;300
544938.306025;4180674.376975;300
548725.380029;4181813.802443;300
546450.332600;4181609.467580;300
549511.943700;4181969.319100;300
548152.658000;4181738.076050;300
552249.274800;4182425.111950;300
550086.210900;4182064.828100;300
546176.143750;4184490.979675;300
543123.631000;4180145.839000;300
543422.423750;4177681.009900;300
549905.599950;4176282.860700;300
548351.043075;4176165.896025;300
550395.026300;4173993.781900;300
550569.643000;4173902.167667;300
550736.087950;4173787.835450;300
551272.143800;4173554.818650;300
549032.508333;4174768.195133;300
550905.375640;4173685.980560;300
548884.828600;4174913.479900;300
552471.974050;4182658.533350;300
545381.654450;4173678.003400;300
545372.268100;4174289.884200;300
545382.226450;4175337.337500;300
545378.867000;4174714.161000;300
545357.914000;4173915.918500;300
545262.639050;4175931.158200;300
551370.369450;4181435.365900;300
551256.272000;4182130.112800;300
547236.406225;4179161.442725;300
546859.016800;4179133.880300;300
546680.246950;4179125.099150;300
544058.270350;4182078.354600;300
548411.904500;4183558.174950;300
547826.630200;4177698.166950;300
547465.119900;4178329.005100;300
548477.566125;4175103.995400;300
549549.375800;4174338.217450;300
549939.396150;4174138.024775;300
549683.428950;4174229.735450;300
549325.523514;4174486.987129;300
550060.658433;4174038.643333;300
551510.665000;4173471.702100;300
551118.683380;4173624.854400;300
548650.492967;4177832.394233;300
550482.707750;4182762.291000;300
547883.307357;4174891.600000;300
547482.895450;4174888.374950;300
545816.063733;4174287.897433;300
549564.278457;4183377.055129;300
550784.245600;4181265.300550;300
550526.455933;4181215.727667;300
551082.989025;4181343.484075;300
549240.614150;4178671.777600;300
548119.989800;4176743.909250;300
549107.439650;4178087.344475;300
551515.564350;4174003.888050;300
551574.192333;4174172.448783;300
549283.679650;4180536.986650;300
550446.392350;4180730.925400;300
549033.139500;4180494.882900;300
548565.698300;4180417.886450;300
550882.874960;4180818.511560;300
550589.024033;4180759.834333;300
548845.487417;4180466.788033;300
550719.756867;4180844.888867;300
549869.571900;4180634.989200;300
548159.784975;4180300.612025;300
553487.060200;4182296.309200;300
553834.060880;4182644.204720;300
548739.509783;4180875.188667;300
549195.313250;4180947.262250;300
549341.627900;4180971.493000;300
550308.749300;4181132.400850;300
548929.042600;4180901.461500;300
548497.178500;4180828.840700;300
548351.071350;4180805.957650;300
551394.093020;4181293.016180;300
549074.958900;4180926.295350;300
549849.793300;4181058.045200;300
548209.000367;4180780.511900;300
548072.893125;4180754.206600;300
544127.401650;4176129.380450;300
548041.141575;4183876.491200;300
548026.315550;4184178.586100;300
556037.345050;4184974.419500;300
552165.237150;4175484.886600;300
546488.873133;4175053.451967;300
546262.059800;4175015.171360;300
548344.202667;4174847.866500;300
548417.208900;4174947.781400;300
553859.626767;4177143.762367;300
554263.188750;4176885.334000;300
554062.207100;4177032.137100;300
554402.730325;4176405.796825;300
553434.361589;4182785.750256;300
551005.839909;4184460.965055;300
551077.029800;4184102.591200;300
551110.730267;4183897.535517;300
551156.654337;4183621.795000;300
551219.608314;4183237.085143;300
551404.509240;4181633.354120;300
552566.132900;4177020.247100;300
552795.817700;4177086.011600;300
555338.414000;4176030.201100;300
555153.698333;4176121.518000;300
555006.878750;4176263.593950;300
554878.198850;4176353.164100;300
554669.871300;4176506.145012;300
554531.287633;4176139.460367;300
554225.409450;4175863.204200;300
554135.521600;4175728.915200;300
554043.611350;4175600.217100;300
547708.791300;4179813.735250;300
547479.084700;4179796.764150;300
547195.956250;4179779.715250;300
544475.886850;4174442.463950;300
544373.544200;4174477.916750;300
544268.420400;4174522.675800;300
544068.460700;4174741.122300;300
546568.573667;4174225.574500;300
546612.910200;4173860.998050;300
546556.725008;4176516.704433;300
548926.801500;4182797.749350;300
551508.090167;4183297.680433;300
551077.974633;4183224.544267;300
550925.940992;4183234.198367;300
548649.419667;4182752.334333;300
549355.881800;4182868.935450;300
549640.963700;4182887.070767;300
551652.333833;4183321.625833;300
550789.415187;4183164.595725;300
549914.575067;4182967.095533;300
545950.491900;4174696.908533;300
548355.570150;4175818.226450;300
551706.982720;4184684.042540;300
553627.105550;4177120.444750;300
553485.152350;4177229.977050;300
553319.913200;4177350.789400;300
553138.435850;4177476.437700;300
551636.047667;4182497.801300;300
547189.296500;4179573.749350;300
546695.573080;4179541.967340;300
546396.375675;4179525.171225;300
545496.655167;4179466.685100;300
545217.662825;4179451.798350;300
544956.004900;4179436.081750;300
544651.771600;4179417.673950;300
544106.620050;4179383.644025;300
543802.602425;4179365.490725;300
543285.018325;4179335.170712;300
544411.168700;4179401.944540;300
552659.484667;4178733.666400;300
552693.015850;4178467.721750;300
552523.674625;4179725.131675;300
553734.372750;4181546.398300;300
553028.089175;4180802.173200;300
554705.285250;4176190.356300;300
547946.426750;4177492.898450;300
547244.531200;4178742.866000;300
546731.201750;4183913.606700;300
546463.171450;4184513.954050;300
549054.277300;4183658.009000;300
552109.876250;4184171.700900;300
552239.071233;4184134.351767;300
548671.597950;4183600.315650;300
554160.274680;4176377.533720;300
548213.448250;4183672.697417;300
547369.479350;4180001.506550;300
547181.801350;4179990.499450;300
546786.065850;4179966.329750;300
546404.283300;4179943.200750;300
546211.016300;4179931.074800;300
545476.022900;4179885.378500;300
545287.327500;4179874.409050;300
545052.275350;4179860.139150;300
544721.294050;4179839.418800;300
546597.068750;4179954.718300;300
543174.955150;4179747.125400;300
552509.924717;4174997.567667;300
552087.953650;4174855.684650;300
552261.210650;4174914.087000;300
551613.981900;4174697.428850;300
551229.438350;4174775.861950;300
552773.253750;4175086.160100;300
551882.462400;4174786.154400;300
551749.013425;4183636.843450;300
551723.423525;4183789.632850;300
547340.806500;4184091.398650;300
546947.299700;4184151.000500;300
547782.145650;4184187.095150;300
550601.924250;4181498.456650;300
549166.575950;4181261.531850;300
549311.744000;4181285.145100;300
548888.091533;4181200.440200;300
550751.570200;4181522.973633;300
550473.472500;4181478.584400;300
549749.434700;4181357.677900;300
551175.083800;4181591.537850;300
546921.744800;4183946.922850;300
546133.066450;4184182.343950;300
555949.697375;4185115.845825;300
555478.078450;4185134.509700;300
555366.739325;4185269.707475;300
549367.919150;4176182.985950;300
549167.017050;4176180.843050;300
548967.172350;4176178.711400;300
548765.307100;4176175.518550;300
547436.019200;4175997.900750;300
547803.489800;4176111.750367;300
548183.476450;4176170.601900;300
547207.494400;4176233.139350;300
547958.501400;4176148.487500;300
548353.871950;4176885.881325;300
550728.992833;4184357.259767;300
550599.523063;4184308.054212;300
549798.282650;4174433.414400;300
549535.273360;4173969.472620;300
553549.014460;4176658.615490;300
543796.033500;4187767.053550;300
544531.403400;4187484.495950;300
554288.253200;4177428.062050;300
547457.136000;4176861.283950;300
547573.286100;4177026.328550;300
547643.884550;4177121.766550;300
547520.919150;4176595.477250;300
553234.733417;4179123.369183;300
553225.685550;4178857.983500;300
552825.313433;4182459.448167;300
552068.378300;4181678.244700;300
551539.817300;4181145.115800;300
551076.923900;4180521.447400;300
551089.400533;4180256.420000;300
551163.442033;4179329.975333;300
551179.512100;4179106.319400;300
551194.970400;4178886.728033;300
551216.172500;4178664.398650;300
551228.311700;4178497.156700;300
551038.119567;4177613.493767;300
549123.518100;4174295.119250;300
550736.762950;4177067.900463;300
547880.126300;4173488.407250;300
548944.973850;4174082.140600;300
550744.194300;4176819.550700;300
549426.668200;4174775.132200;300
548437.556650;4173732.978400;300
548815.523100;4173937.728500;300
549590.090000;4175050.774550;300
549733.352940;4175304.663290;300
551188.724150;4177906.418600;300
550709.702900;4176670.587967;300
547506.632233;4173341.495233;300
550114.915800;4175870.010560;300
551191.975050;4180800.765725;300
550267.374867;4176104.574367;300
548619.497500;4173821.699650;300
555920.522067;4175873.224667;300
547628.337325;4183527.445875;300
547513.766000;4183593.494250;300
552532.606775;4182422.560000;300
552349.366720;4182265.774380;300
550106.946500;4179993.478040;300
549916.978367;4179795.250167;300
550656.405600;4180536.769850;300
552772.789000;4182733.730300;300
550316.094240;4174891.547600;300
548895.769700;4180156.547550;300
548713.901450;4181278.813500;300
548818.619150;4180646.058200;300
548686.564825;4181404.112075;300
547621.851350;4183781.075200;300
553152.104109;4183059.144700;300
550093.049950;4177853.643700;300
550106.869450;4177681.750850;300
550121.190650;4177499.875450;300
545523.898167;4178643.497633;300
545315.362550;4178628.183750;300
544957.431833;4178610.579667;300
544729.736767;4178589.369633;300
544183.776150;4178559.131150;300
543994.080350;4178548.130900;300
544465.561975;4178576.401375;300
552580.314700;4177345.707750;300
554511.278600;4175931.271750;300
554656.699600;4175829.158150;300
554369.629267;4176012.091300;300
548191.479264;4175273.556673;300
546900.325833;4175809.178767;300
548721.775650;4175220.352050;300
549474.028700;4175299.110100;300
546997.737600;4175684.468567;300
547474.204667;4175433.893233;300
547211.502933;4175550.549667;300
548510.628150;4175218.054100;300
547742.690967;4175364.691933;300
549251.657067;4175267.933833;300
548929.439140;4175221.669470;300
546760.378700;4175986.498967;300
551957.278300;4182217.037800;300
551122.893250;4182118.465600;300
552120.784800;4182279.650533;300
547930.707350;4178807.407550;300
548215.958800;4178361.599750;300
548291.417200;4177689.590643;300
548810.458250;4177249.415450;300
549030.027200;4176730.462150;300
551936.175850;4183398.361500;300
552629.933900;4183533.861050;300
554167.459750;4176126.060500;300
553994.115300;4176248.433733;300
553835.669800;4176357.057133;300
553356.489700;4176738.863000;300
553168.058633;4176824.352500;300
553007.638350;4176942.076950;300
