100,10,60.0,0.10289487049263586,0.0,19787,2026,17664,1743,283,282,0.0,0.0,0.20654044750430292,-1,0.7882960413080895
100,10,120.0,0.17632825370675453,0.0,19638,3425,15999,2994,431,431,0.0,0.0,0.1629926519706079,-1,0.8356713426853707
100,10,200.0,0.2661364802462801,0.0,19795,5187,14303,4576,611,608,0.0,0.0,0.15319055944055945,-1,0.8463723776223776
100,10,240.0,0.3239670278397014,0.0,19644,6249,13040,5727,522,521,0.0,0.0,0.12065653920027938,-1,0.8798672952680286
100,10,600.0,0.5893851812926958,0.0,19725,11216,7814,10182,1034,1031,0.0,0.0,0.12011392653702613,-1,0.8807699862502455
100,10,1200.0,0.8031011045029737,0.0,19876,15124,3708,13620,1504,1504,0.0,0.0,0.11512481644640235,-1,0.8862701908957415
100,10,2400.0,0.9601817788357498,0.0,19823,17748,736,15899,1849,1847,0.0,0.0,0.13592049814453738,-1,0.8650229574187056
100,10,3600.0,0.9920124370108288,0.0,20036,18505,149,16647,1858,1858,0.0,0.0,0.1191806331471136,-1,0.8825614224785246
100,10,5000.0,0.9992835491871039,0.0,19729,18132,13,16302,1830,1828,0.0,0.0,0.1039136302294197,-1,0.8973132131026867
100,25,60.0,0.08270026838920984,0.0,22101,1818,20165,1075,743,740,0.0,0.0,0.3293023255813953,-1,0.6679069767441861
100,25,120.0,0.14186494600528746,0.0,22572,3166,19151,2161,1005,1005,0.0,0.0,0.2637667746413697,-1,0.7348449791763073
100,25,200.0,0.2192608874845446,0.0,22192,4788,17049,3537,1251,1248,0.0,0.0,0.2304212609556121,-1,0.7692960135708228
100,25,240.0,0.2570070406744697,0.0,22669,5731,16568,4041,1690,1687,0.0,0.0,0.22890373669883693,-1,0.771343726800297
100,25,600.0,0.5274614716239082,0.0,22729,11534,10333,9671,1863,1860,0.0,0.0,0.15603350222314136,-1,0.8445869093165133
100,25,1200.0,0.7849988243592758,0.0,22454,16693,4572,14585,2108,2107,0.0,0.0,0.14076105587932808,-1,0.8596503256770655
100,25,2400.0,0.955160344338284,0.0,22534,20194,948,17947,2247,2246,0.0,0.0,0.13411712263888115,-1,0.8672201482141862
100,25,3600.0,0.9916222391469917,0.0,22539,20832,176,18662,2170,2166,0.0,0.0,0.1228700032150895,-1,0.8782016932804629
100,25,5000.0,0.9992347060793035,0.0,22388,20891,16,18741,2150,2149,0.0,0.0,0.13403767141561282,-1,0.8676164558988314
100,35,60.0,0.08627742655262179,0.0,24326,2088,22113,1086,1002,1001,0.0,0.0,0.39042357274401474,-1,0.6077348066298343
100,35,120.0,0.14191337379743177,0.0,24445,3437,20782,2074,1363,1357,0.0,0.0,0.3003857280617165,-1,0.6976856316297011
100,35,200.0,0.22032895015009937,0.0,24046,5211,18440,3696,1515,1510,0.0,0.0,0.2399891774891775,-1,0.7583874458874459
100,35,240.0,0.2544286793720091,0.0,24264,6061,17761,4236,1825,1822,0.0,0.0,0.25424929178470257,-1,0.7457507082152974
100,35,600.0,0.5184438534785966,0.0,24261,12087,11227,9914,2173,2171,0.0,0.0,0.17026427274561226,-1,0.8301391970950172
100,35,1200.0,0.7930476606908614,0.0,24139,18137,4733,15896,2241,2239,0.0,0.0,0.13777050830397583,-1,0.8631731253145445
100,35,2400.0,0.9538098154142245,0.0,24430,21806,1056,19334,2472,2470,0.0,0.0,0.14156408399710355,-1,0.8597806972173373
100,35,3600.0,0.991640866873065,0.0,24175,22421,189,20043,2378,2374,0.0,0.0,0.1355585491193933,-1,0.8664371601057725
100,35,5000.0,0.999196213271412,0.0,24038,22376,18,19956,2420,2416,0.0,0.0,0.13003607937462416,-1,0.8718681098416516
100,50,60.0,0.09535107881663825,0.0,27116,2572,24402,1133,1439,1436,0.0,0.0,0.4095322153574581,-1,0.5860547219770521
100,50,120.0,0.1490063742032246,0.0,26928,3974,22696,2127,1847,1842,0.0,0.0,0.3220498354489892,-1,0.6770098730606487
100,50,200.0,0.21207663875688315,0.0,26969,5623,20891,3768,1855,1854,0.0,0.0,0.24628450106157113,-1,0.7518577494692145
100,50,240.0,0.2522187665933399,0.0,26848,6650,19716,4530,2120,2112,0.0,0.0,0.23664459161147902,-1,0.7624724061810154
100,50,600.0,0.523721360796112,0.0,26903,13578,12348,11014,2564,2560,0.0,0.0,0.17441438169602325,-1,0.8253132376974759
100,50,1200.0,0.7808203261164259,0.0,27201,20160,5659,17539,2621,2620,0.0,0.0,0.1383773305205542,-1,0.862306858999943
100,50,2400.0,0.9526472337894111,0.0,26846,24021,1194,21344,2677,2677,0.0,0.0,0.13919602698650674,-1,0.8622095202398801
100,50,3600.0,0.9917598587404356,0.0,27223,25275,210,22585,2690,2686,0.0,0.0,0.12977640026566306,-1,0.8710648660615453
100,50,5000.0,0.9994453029042355,0.0,27065,25225,14,22508,2717,2717,0.0,0.0,0.12546650079971566,-1,0.8761329305135952
100,75,60.0,0.10477381295886634,0.0,31358,3268,27923,1140,2128,2116,0.0,0.0,0.49736842105263157,-1,0.4982456140350877
100,75,120.0,0.1540071481469556,0.0,31369,4783,26274,2277,2506,2499,0.0,0.0,0.3495827843653931,-1,0.6490996925779534
100,75,200.0,0.21844940361677567,0.0,31689,6813,24375,3922,2891,2888,0.0,0.0,0.2756246812850586,-1,0.7233554309026007
100,75,240.0,0.24938559047988618,0.0,31513,7712,23212,4766,2946,2937,0.0,0.0,0.25975660931598826,-1,0.7389844733529165
100,75,600.0,0.5227610339022216,0.0,31427,15836,14457,12694,3142,3136,0.0,0.0,0.18418150307231762,-1,0.8155033874271309
100,75,1200.0,0.7847117035241846,0.0,31299,23313,6396,20158,3155,3145,0.0,0.0,0.14758408572278997,-1,0.8534576842940768
100,75,2400.0,0.9555511062168385,0.0,31918,28635,1332,25502,3133,3130,0.0,0.0,0.1324209865892871,-1,0.8689122421770842
100,75,3600.0,0.991090785907859,0.0,31567,29257,263,26144,3113,3108,0.0,0.0,0.1310434516523868,-1,0.870218788249694
100,75,5000.0,0.9991191218322266,0.0,31629,29490,26,26258,3232,3224,0.0,0.0,0.13211211821159266,-1,0.8694112270546119
100,100,60.0,0.11915671117357696,0.0,35728,4239,31336,1341,2898,2887,0.0,0.0,0.4489187173750932,-1,0.5473527218493661
100,100,120.0,0.1607491765756713,0.0,36189,5759,30067,2554,3205,3195,0.0,0.0,0.3633516053249804,-1,0.6350822239624119
100,100,200.0,0.2182692034240537,0.0,35702,7675,27488,4281,3394,3388,0.0,0.0,0.299229152067274,-1,0.6982013548236393
100,100,240.0,0.2514978521365589,0.0,35993,8899,26485,5458,3441,3430,0.0,0.0,0.2698790765848296,-1,0.7295712715280323
100,100,600.0,0.5151690096123315,0.0,35951,17847,16796,14229,3618,3610,0.0,0.0,0.17752477335020028,-1,0.8224049476421393
100,100,1200.0,0.7820280537697253,0.0,36034,26761,7459,23187,3574,3563,0.0,0.0,0.1471082934402898,-1,0.8541424073834476
100,100,2400.0,0.9500029974222169,0.0,35599,31694,1668,28118,3576,3566,0.0,0.0,0.13603385731559856,-1,0.8657443630414681
100,100,3600.0,0.9910711645921414,0.0,36166,33521,302,29876,3645,3635,0.0,0.0,0.1327486946043647,-1,0.8690922479582274
100,100,5000.0,0.9991453495225746,0.0,36337,33903,29,30373,3530,3523,0.0,0.0,0.12488065057781582,-1,0.8768972442629968
